,Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,total
34,2022-10-05,0.0,0.0,93.32,89.9,81.94,78.52,76.25,76.25,75.11,78.52,85.35,89.9,113.8,138.83,184.35,213.94,269.71,289.06,311.82,328.89,342.54,359.61,380.1,358.48,383.51,374.41,374.41,364.17,377.82,372.13,366.44,351.65,357.34,339.13,352.79,326.61,325.47,299.3,295.89,267.44,259.46,243.53,242.39,208.25,182.08,161.59,125.18,117.21,11184.36
35,2022-10-06,0.0,0.0,92.74,83.35,89.22,78.65,73.96,76.31,78.65,77.48,88.05,100.96,110.35,133.83,191.36,233.61,277.05,305.23,318.14,345.14,365.1,370.97,372.14,375.67,375.67,390.93,383.88,374.49,370.97,372.14,369.8,379.18,363.93,373.31,354.53,331.06,325.19,315.79,307.57,285.26,278.22,268.83,243.01,216.01,184.31,166.7,142.05,113.88,11524.64
36,2022-10-07,0.0,0.0,81.28,75.57,75.57,73.28,65.26,66.41,66.41,75.57,81.28,92.73,114.48,135.09,183.18,226.68,267.89,289.65,318.27,332.01,348.04,359.49,373.23,385.81,380.09,393.82,388.1,378.94,378.94,361.78,366.36,357.2,359.49,343.46,338.88,321.7,328.57,312.54,298.81,282.78,282.78,243.85,235.83,210.66,188.9,159.13,135.09,112.19,11247.05
37,2022-10-08,0.0,0.0,96.19,80.84,71.63,68.56,66.52,64.47,62.42,70.61,73.68,74.7,93.12,109.49,149.41,193.41,230.25,261.96,283.45,311.09,332.57,332.57,345.88,333.6,346.91,352.02,343.83,342.81,333.6,320.29,328.48,319.27,323.37,301.88,303.92,290.62,281.41,265.04,257.87,242.53,230.25,209.78,205.69,180.1,167.82,138.15,125.87,105.4,10023.34
38,2022-10-09,0.0,0.0,79.23,68.21,62.19,54.17,55.17,54.17,51.15,56.16,62.19,72.21,77.24,98.3,136.41,162.49,206.62,248.75,261.79,281.85,302.92,301.91,316.96,326.98,326.98,324.98,333.01,338.02,334.0,320.97,325.98,311.94,304.92,300.91,300.91,284.86,296.89,294.89,288.87,269.81,272.83,247.75,231.7,205.62,179.54,152.46,139.42,117.35,9841.67
39,2022-10-10,0.0,0.0,85.87,77.41,78.61,72.57,72.57,72.57,70.14,73.77,82.24,93.12,111.27,128.2,176.57,217.69,276.96,324.12,336.22,350.73,377.34,394.27,407.58,399.11,396.69,395.48,412.42,384.6,396.69,383.38,403.95,384.6,387.01,379.76,347.1,350.73,345.9,335.01,322.92,301.15,296.31,275.74,260.03,215.28,195.92,171.74,137.87,117.32,11876.5
40,2022-10-11,0.0,0.0,90.11,86.65,85.49,75.1,70.47,68.16,69.32,70.47,85.49,98.21,120.16,138.64,173.3,206.8,258.8,294.61,318.88,332.73,345.45,354.68,368.55,381.26,367.4,372.02,375.48,373.17,370.86,365.09,378.96,368.55,373.17,380.11,361.62,340.83,336.2,316.56,308.47,273.81,261.11,249.55,236.85,226.45,201.03,161.75,138.64,116.69,11347.72
41,2022-10-12,0.0,0.0,96.73,93.19,84.93,81.4,79.04,79.04,77.86,81.4,88.48,93.19,117.97,143.92,191.11,221.78,279.58,299.64,323.23,340.93,355.09,372.78,394.01,371.6,397.55,388.12,388.12,377.5,391.65,385.76,379.85,364.52,370.42,351.54,365.7,338.57,337.39,310.26,306.72,277.23,268.96,252.45,251.27,215.88,188.75,167.52,129.76,121.51,11593.89
42,2022-10-13,0.0,0.0,90.6,81.42,87.16,76.84,72.25,74.55,76.84,75.7,86.02,98.63,107.8,130.74,186.95,228.23,270.66,298.19,310.81,337.19,356.68,362.42,363.56,367.0,367.0,381.91,375.03,365.85,362.42,363.56,361.27,370.45,355.53,364.71,346.36,323.42,317.69,308.52,300.49,278.69,271.81,262.63,237.4,211.02,180.06,162.86,138.77,111.25,11258.99
43,2022-10-14,0.0,0.0,84.58,78.63,78.63,76.25,67.9,69.09,69.09,78.63,84.58,96.5,119.13,140.58,190.61,235.88,278.76,301.4,331.18,345.48,362.15,374.07,388.37,401.47,395.51,409.81,403.85,394.32,394.32,376.45,381.21,371.69,374.07,357.39,352.63,334.76,341.9,325.23,310.93,294.25,294.25,253.75,245.41,219.2,196.56,165.59,140.58,116.75,11703.38
44,2022-10-15,0.0,0.0,91.33,76.76,68.02,65.1,63.16,61.21,59.27,67.05,69.96,70.93,88.42,103.97,141.86,183.64,218.62,248.74,269.14,295.38,315.78,315.78,328.42,316.75,329.39,334.25,326.47,325.5,316.75,304.12,311.9,303.15,307.04,286.64,288.58,275.95,267.2,251.65,244.86,230.28,218.62,199.18,195.3,171.01,159.35,131.18,119.51,100.08,9517.27
