,Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,total
36,2022-10-07,0.0,0.0,7.86,6.56,5.25,5.25,4.81,4.37,4.81,5.68,8.74,14.42,24.03,36.71,58.56,78.65,108.38,120.61,136.78,151.63,160.38,167.8,170.42,174.79,174.79,173.92,174.79,173.92,170.42,172.61,175.23,173.04,165.61,153.38,150.75,145.52,131.1,124.1,111.43,101.38,94.39,78.22,68.17,58.99,42.82,31.9,25.35,18.35,4346.65
37,2022-10-08,0.0,0.0,8.72,6.18,5.45,4.72,4.0,4.36,4.36,4.72,7.27,10.18,21.09,28.72,47.61,64.7,85.42,94.51,109.78,123.59,134.49,139.22,147.95,152.67,149.76,148.31,150.49,140.68,145.4,139.22,135.95,131.95,125.77,120.69,119.95,110.87,108.69,99.96,99.6,92.69,87.97,75.25,62.52,49.8,38.53,27.99,21.45,15.63,3608.82
38,2022-10-09,0.0,0.0,6.95,5.56,4.87,4.16,4.16,3.47,3.47,4.16,6.26,7.99,15.99,21.54,35.09,50.73,66.02,78.87,88.95,101.12,110.49,116.75,126.13,133.43,134.47,134.12,135.16,128.22,135.51,128.91,132.38,125.78,126.48,121.61,115.36,113.27,118.14,115.7,116.4,107.02,102.51,97.99,85.82,66.71,44.48,31.27,23.63,16.33,3453.46
39,2022-10-10,0.0,0.0,7.53,6.53,5.02,4.52,4.52,4.02,4.52,5.02,8.54,13.04,22.08,37.14,61.73,82.81,110.4,127.97,150.05,162.59,178.66,181.16,196.22,191.2,193.21,191.2,195.22,192.21,195.22,190.2,191.2,192.71,189.7,180.66,179.65,171.63,166.11,155.57,150.05,138.01,129.47,113.42,89.33,74.27,60.22,40.65,29.6,22.58,4997.37
40,2022-10-11,0.0,0.0,7.87,5.56,5.1,4.64,4.16,4.16,4.64,6.02,9.72,14.82,27.78,40.75,65.76,83.35,109.74,128.73,142.15,161.59,168.08,180.12,185.67,181.51,185.67,185.67,184.29,181.05,182.44,175.49,174.1,174.1,167.62,164.84,156.97,150.02,147.25,133.81,127.8,114.37,105.57,96.77,78.25,61.12,43.53,31.95,23.62,15.75,4603.95
41,2022-10-12,0.0,0.0,7.34,6.41,5.05,5.05,4.58,4.12,5.05,5.96,9.62,15.13,26.12,38.95,62.32,79.28,107.69,126.93,140.22,152.59,166.8,175.04,174.13,175.51,183.3,180.09,181.47,178.71,178.25,178.71,177.34,183.3,175.96,169.1,162.22,151.68,145.27,132.89,129.23,116.85,110.43,87.98,74.23,54.98,42.16,32.08,22.91,16.95,4559.98
42,2022-10-13,0.0,0.0,8.13,6.32,5.43,4.52,4.07,4.52,4.98,5.87,9.94,14.01,26.22,37.97,64.18,80.46,104.41,127.01,140.58,153.67,166.33,171.76,175.38,177.18,183.51,174.47,177.63,172.67,172.21,174.47,176.73,170.4,171.31,162.72,158.2,150.97,146.45,136.05,125.66,114.36,109.38,87.23,70.51,54.24,40.68,31.19,24.41,17.17,4495.58
43,2022-10-14,0.0,0.0,8.08,6.74,5.39,5.39,4.94,4.49,4.94,5.84,8.98,14.82,24.7,37.73,60.19,80.85,111.39,123.97,140.59,155.86,164.84,172.48,175.18,179.67,179.67,178.77,179.67,178.77,175.18,177.42,180.11,177.87,170.24,157.66,154.97,149.58,134.75,127.56,114.54,104.2,97.02,80.4,70.07,60.64,44.02,32.79,26.05,18.86,4467.85
44,2022-10-15,0.0,0.0,8.54,6.04,5.34,4.62,3.91,4.27,4.27,4.62,7.11,9.96,20.62,28.1,46.59,63.3,83.58,92.47,107.41,120.93,131.59,136.21,144.75,149.38,146.53,145.11,147.24,137.63,142.26,136.21,133.01,129.1,123.05,118.08,117.36,108.47,106.34,97.8,97.45,90.69,86.07,73.62,61.17,48.72,37.7,27.38,20.99,15.3,3530.9
45,2022-10-16,0.0,0.0,6.51,5.21,4.56,3.9,3.9,3.26,3.26,3.9,5.86,7.48,14.97,20.18,32.88,47.53,61.85,73.89,83.33,94.73,103.51,109.38,118.17,125.0,125.98,125.65,126.63,120.12,126.95,120.76,124.02,117.84,118.49,113.93,108.07,106.12,110.67,108.4,109.05,100.26,96.03,91.8,80.4,62.49,41.67,29.3,22.13,15.3,3235.34
