,Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,total
38,2022-10-09,0.0,0.0,7.59,6.07,5.3,4.55,4.55,3.79,3.79,4.55,6.82,8.72,17.43,23.5,38.28,55.34,72.02,86.05,97.04,110.3,120.54,127.36,137.6,145.55,146.69,146.32,147.45,139.87,147.83,140.63,144.42,137.21,137.98,132.67,125.85,123.57,128.88,126.23,126.98,116.75,111.82,106.89,93.62,72.78,48.52,34.11,25.77,17.82,3767.42
39,2022-10-10,0.0,0.0,8.21,7.12,5.47,4.93,4.93,4.38,4.93,5.47,9.31,14.23,24.09,40.51,67.34,90.33,120.45,139.61,163.69,177.38,194.9,197.63,214.06,208.59,210.78,208.59,212.96,209.68,212.96,207.49,208.59,210.22,206.94,197.09,195.99,187.24,181.21,169.71,163.69,150.55,141.24,123.73,97.45,81.02,65.7,44.35,32.3,24.63,5451.66
40,2022-10-11,0.0,0.0,8.59,6.06,5.56,5.05,4.54,4.54,5.05,6.57,10.61,16.17,30.3,44.45,71.73,90.92,119.72,140.43,155.08,176.29,183.36,196.49,202.55,198.01,202.55,202.55,201.04,197.51,199.02,191.44,189.93,189.93,182.86,179.82,171.23,163.66,160.63,145.98,139.41,124.76,115.17,105.57,85.36,66.68,47.49,34.86,25.76,17.17,5022.45
41,2022-10-12,0.0,0.0,8.0,6.99,5.5,5.5,4.99,4.5,5.5,6.5,10.5,16.49,28.49,42.49,67.99,86.48,117.48,138.47,152.96,166.46,181.96,190.96,189.96,191.46,199.96,196.46,197.96,194.96,194.46,194.96,193.46,199.96,191.96,184.46,176.96,165.47,158.47,144.97,140.97,127.48,120.47,95.98,80.98,59.99,45.99,34.99,24.99,18.49,4974.5
42,2022-10-13,0.0,0.0,8.88,6.91,5.92,4.93,4.43,4.93,5.43,6.41,10.85,15.28,28.6,41.42,70.02,87.77,113.9,138.55,153.35,167.65,181.45,187.37,191.31,193.29,200.19,190.33,193.79,188.36,187.87,190.33,192.8,185.9,186.88,177.51,172.58,164.69,159.76,148.42,137.08,124.75,119.32,95.16,76.92,59.17,44.38,34.02,26.63,18.74,4904.23
43,2022-10-14,0.0,0.0,8.82,7.35,5.88,5.88,5.39,4.9,5.39,6.37,9.8,16.17,26.95,41.16,65.66,88.2,121.52,135.24,153.37,170.03,179.83,188.16,191.1,196.0,196.0,195.02,196.0,195.02,191.1,193.56,196.49,194.04,185.71,171.99,169.05,163.17,147.0,139.16,124.95,113.68,105.84,87.71,76.44,66.15,48.02,35.77,28.42,20.58,4874.06
44,2022-10-15,0.0,0.0,9.32,6.6,5.82,5.05,4.27,4.65,4.65,5.05,7.76,10.87,22.51,30.65,50.83,69.06,91.18,100.88,117.17,131.91,143.56,148.6,157.91,162.95,159.85,158.3,160.62,150.15,155.2,148.6,145.11,140.84,134.24,128.81,128.04,118.34,116.01,106.7,106.3,98.93,93.89,80.31,66.74,53.15,41.13,29.88,22.89,16.69,3851.94
45,2022-10-16,0.0,0.0,7.1,5.68,4.97,4.27,4.27,3.55,3.55,4.27,6.39,8.17,16.34,22.01,35.87,51.85,67.47,80.61,90.91,103.34,112.93,119.32,128.9,136.37,137.42,137.07,138.14,131.04,138.49,131.75,135.3,128.55,129.27,124.29,117.9,115.76,120.73,118.25,118.96,109.38,104.76,100.14,87.72,68.18,45.45,31.96,24.14,16.69,3529.47
46,2022-10-17,0.0,0.0,7.6,6.59,5.07,4.56,4.56,4.06,4.56,5.07,8.62,13.18,22.3,37.51,62.35,83.64,111.52,129.26,151.57,164.24,180.46,182.99,198.2,193.13,195.16,193.13,197.19,194.15,197.19,192.12,193.13,194.65,191.6,182.49,181.47,173.36,167.78,157.14,151.57,139.4,130.78,114.56,90.23,75.03,60.83,41.06,29.91,22.81,5047.74
47,2022-10-18,0.0,0.0,8.36,5.9,5.41,4.92,4.42,4.42,4.92,6.39,10.33,15.74,29.5,43.26,69.81,88.49,116.52,136.67,150.93,171.58,178.46,191.24,197.15,192.72,197.15,197.15,195.67,192.23,193.7,186.33,184.85,184.85,177.97,175.02,166.66,159.29,156.33,142.08,135.69,121.44,112.1,102.75,83.09,64.89,46.21,33.92,25.08,16.71,4888.25
48,2022-10-19,0.0,0.0,7.74,6.77,5.32,5.32,4.83,4.35,5.32,6.29,10.16,15.96,27.58,41.13,65.8,83.7,113.69,134.01,148.04,161.1,176.1,184.8,183.84,185.29,193.51,190.13,191.58,188.67,188.19,188.67,187.23,193.51,185.77,178.51,171.26,160.13,153.36,140.29,136.42,123.37,116.59,92.88,78.37,58.05,44.51,33.87,24.19,17.9,4814.09
49,2022-10-20,0.0,0.0,8.95,6.96,5.96,4.97,4.47,4.97,5.47,6.46,10.93,15.4,28.82,41.74,70.55,88.45,114.78,139.62,154.53,168.94,182.85,188.81,192.79,194.77,201.73,191.8,195.27,189.81,189.31,191.8,194.28,187.32,188.32,178.88,173.91,165.96,160.99,149.56,138.13,125.71,120.25,95.9,77.51,59.63,44.72,34.28,26.83,18.88,4941.96
50,2022-10-21,0.0,0.0,9.0,7.5,5.99,5.99,5.5,5.0,5.5,6.5,9.99,16.49,27.49,41.98,66.96,89.95,123.93,137.91,156.4,173.4,183.39,191.89,194.88,199.88,199.88,198.88,199.88,198.88,194.88,197.39,200.38,197.88,189.39,175.4,172.4,166.4,149.91,141.92,127.43,115.94,107.93,89.44,77.95,67.46,48.97,36.48,28.99,20.98,4970.55
51,2022-10-22,0.0,0.0,8.81,6.24,5.51,4.77,4.04,4.4,4.4,4.77,7.34,10.28,21.29,28.99,48.09,65.34,86.25,95.43,110.85,124.79,135.81,140.57,149.39,154.16,151.22,149.76,151.95,142.04,146.82,140.57,137.27,133.24,127.0,121.86,121.13,111.95,109.75,100.94,100.57,93.6,88.82,75.98,63.13,50.28,38.9,28.26,21.65,15.78,3644.02
52,2022-10-23,0.0,0.0,6.35,5.08,4.45,3.81,3.81,3.18,3.18,3.81,5.71,7.3,14.61,19.69,32.07,46.37,60.34,72.09,81.3,92.41,101.0,106.71,115.28,121.95,122.91,122.59,123.54,117.19,123.85,117.83,121.0,114.97,115.6,111.16,105.44,103.53,107.98,105.75,106.39,97.82,93.69,89.56,78.44,60.98,40.65,28.58,21.6,14.93,3156.49
53,2022-10-24,0.0,0.0,7.42,6.44,4.95,4.46,4.46,3.96,4.46,4.95,8.42,12.87,21.78,36.62,60.89,81.67,108.9,126.22,148.0,160.37,176.21,178.69,193.53,188.59,190.57,188.59,192.55,189.58,192.55,187.6,188.59,190.07,187.11,178.19,177.2,169.28,163.84,153.44,148.0,136.12,127.71,111.87,88.11,73.26,59.4,40.1,29.2,22.27,4929.07
54,2022-10-25,0.0,0.0,7.86,5.55,5.09,4.62,4.16,4.16,4.62,6.01,9.71,14.81,27.76,40.72,65.69,83.28,109.65,128.62,142.04,161.47,167.95,179.98,185.53,181.37,185.53,185.53,184.14,180.91,182.29,175.36,173.97,173.97,167.48,164.71,156.85,149.91,147.13,133.71,127.7,114.28,105.49,96.7,78.19,61.07,43.49,31.92,23.6,15.73,4600.37
55,2022-10-26,0.0,0.0,7.45,6.51,5.12,5.12,4.65,4.19,5.12,6.05,9.78,15.36,26.53,39.57,63.31,80.53,109.4,128.94,142.44,155.02,169.45,177.82,176.89,178.29,186.2,182.94,184.34,181.55,181.09,181.55,180.15,186.2,178.75,171.77,164.78,154.08,147.57,134.99,131.28,118.7,112.19,89.38,75.41,55.86,42.82,32.58,23.28,17.23,4632.22
56,2022-10-27,0.0,0.0,8.22,6.39,5.48,4.56,4.11,4.56,5.03,5.94,10.05,14.16,26.49,38.37,64.86,81.3,105.52,128.35,142.05,155.3,168.09,173.57,177.23,179.06,185.45,176.31,179.51,174.48,174.03,176.31,178.6,172.2,173.12,164.44,159.87,152.56,147.99,137.49,126.98,115.56,110.54,88.16,71.26,54.81,41.11,31.52,24.67,17.36,4543.06
57,2022-10-28,0.0,0.0,8.43,7.02,5.61,5.61,5.15,4.68,5.15,6.08,9.36,15.44,25.73,39.3,62.69,84.21,116.03,129.13,146.44,162.35,171.71,179.66,182.47,187.14,187.14,186.21,187.14,186.21,182.47,184.81,187.61,185.27,177.32,164.22,161.41,155.8,140.36,132.87,119.3,108.55,101.06,83.74,72.98,63.16,45.85,34.15,27.14,19.65,4653.77
58,2022-10-29,0.0,0.0,9.33,6.61,5.83,5.05,4.27,4.66,4.66,5.05,7.76,10.88,22.53,30.68,50.89,69.13,91.28,100.99,117.3,132.06,143.72,148.76,158.09,163.13,160.03,158.47,160.81,150.31,155.37,148.76,145.27,141.0,134.39,128.95,128.18,118.47,116.13,106.82,106.43,99.04,94.0,80.4,66.81,53.21,41.17,29.91,22.92,16.7,3856.19
59,2022-10-30,0.0,0.0,7.08,5.67,4.96,4.26,4.26,3.54,3.54,4.26,6.38,8.15,16.3,21.97,35.78,51.73,67.32,80.43,90.7,103.11,112.68,119.05,128.62,136.07,137.12,136.77,137.84,130.74,138.19,131.46,135.0,128.27,128.97,124.01,117.64,115.51,120.47,117.99,118.7,109.14,104.53,99.92,87.52,68.03,45.35,31.89,24.09,16.65,3521.68
60,2022-10-31,0.0,0.0,7.68,6.66,5.12,4.61,4.61,4.1,4.61,5.12,8.72,13.33,22.54,37.92,63.03,84.56,112.74,130.68,153.22,166.04,182.44,185.0,200.37,195.25,197.3,195.25,199.35,196.27,199.35,194.22,195.25,196.79,193.7,184.49,183.46,175.26,169.62,158.86,153.22,140.92,132.22,115.82,91.21,75.84,61.5,41.5,30.24,23.06,5103.03
