,Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,total
44,2022-10-15,0.0,0.0,21.73,15.39,13.58,11.77,9.96,10.87,10.87,11.77,18.11,25.35,52.51,71.52,118.59,161.14,212.75,235.38,273.4,307.81,334.96,346.73,368.46,380.22,372.98,369.37,374.79,350.35,362.12,346.73,338.58,328.62,313.23,300.55,298.75,276.11,270.69,248.95,248.05,230.85,219.08,187.39,155.71,124.03,95.96,69.71,53.41,38.93,8987.8
45,2022-10-16,0.0,0.0,16.57,13.26,11.6,9.94,9.94,8.29,8.29,9.94,14.92,19.05,38.12,51.37,83.69,120.98,157.43,188.09,212.12,241.13,263.49,278.41,300.78,318.18,320.66,319.84,322.32,305.75,323.15,307.41,315.69,299.95,301.61,290.01,275.09,270.12,281.72,275.93,277.58,255.21,244.44,233.66,204.67,159.09,106.06,74.58,56.35,38.94,8235.44
46,2022-10-17,0.0,0.0,17.74,15.37,11.83,10.64,10.64,9.46,10.64,11.83,20.1,30.75,52.04,87.53,145.48,195.16,260.21,301.61,353.65,383.22,421.07,426.98,462.46,450.63,455.36,450.63,460.09,453.0,460.09,448.27,450.63,454.18,447.09,425.8,423.43,404.51,391.49,366.66,353.65,325.26,305.15,267.3,210.53,175.05,141.94,95.8,69.78,53.22,11777.99
47,2022-10-18,0.0,0.0,19.51,13.76,12.62,11.47,10.33,10.33,11.47,14.91,24.09,36.71,68.83,100.95,162.89,206.49,271.87,318.9,352.17,400.34,416.41,446.23,459.99,449.67,459.99,459.99,456.56,448.52,451.97,434.76,431.32,431.32,415.26,408.38,388.88,371.67,364.79,331.52,316.61,283.34,261.54,239.75,193.87,151.42,107.83,79.15,58.51,39.0,11405.88
48,2022-10-19,0.0,0.0,18.06,15.8,12.41,12.41,11.29,10.16,12.41,14.67,23.71,37.25,64.34,95.95,153.52,195.29,265.28,312.68,345.42,375.9,410.89,431.21,428.95,432.34,451.53,443.63,447.01,440.24,439.12,440.24,436.85,451.53,433.47,416.53,399.6,373.64,357.84,327.36,318.33,287.85,272.05,216.73,182.86,135.46,103.85,79.02,56.44,41.77,11232.88
49,2022-10-20,0.0,0.0,20.87,16.24,13.91,11.59,10.44,11.59,12.76,15.07,25.51,35.94,67.25,97.39,164.63,206.37,267.82,325.79,360.57,394.19,426.65,440.57,449.84,454.48,470.71,447.52,455.64,442.89,441.72,447.52,453.32,437.09,439.41,417.38,405.78,387.23,375.64,348.98,322.31,293.32,280.57,223.77,180.87,139.13,104.34,79.99,62.6,44.05,11531.25
50,2022-10-21,0.0,0.0,20.98,17.49,14.0,14.0,12.83,11.66,12.83,15.16,23.32,38.48,64.13,97.94,156.24,209.87,289.16,321.81,364.95,404.59,427.91,447.74,454.74,466.39,466.39,464.06,466.39,464.06,454.74,460.57,467.55,461.72,441.91,409.26,402.26,388.27,349.8,331.14,297.33,270.51,251.85,208.71,181.89,157.41,114.27,85.12,67.63,48.97,11597.99
51,2022-10-22,0.0,0.0,20.55,14.56,12.85,11.14,9.42,10.28,10.28,11.14,17.13,23.98,49.68,67.66,112.2,152.45,201.26,222.68,258.64,291.19,316.88,328.02,348.57,359.71,352.85,349.43,354.56,331.44,342.58,328.02,320.31,310.89,296.32,284.34,282.63,261.22,256.07,235.52,234.66,218.39,207.26,177.28,147.31,117.33,90.79,65.94,50.53,36.83,8502.76
52,2022-10-23,0.0,0.0,14.82,11.86,10.37,8.89,8.89,7.41,7.41,8.89,13.34,17.04,34.08,45.95,74.85,108.19,140.79,168.21,189.71,215.64,235.64,248.98,268.99,284.56,286.78,286.04,288.26,273.44,289.0,274.92,282.33,268.25,269.74,259.36,246.03,241.58,251.95,246.76,248.25,228.24,218.6,208.97,183.04,142.27,94.85,66.69,50.39,34.83,7365.12
53,2022-10-24,0.0,0.0,17.32,15.01,11.55,10.39,10.39,9.24,10.39,11.55,19.63,30.03,50.81,85.47,142.06,190.57,254.09,294.52,345.33,374.2,411.17,416.94,451.59,440.04,444.66,440.04,449.28,442.35,449.28,437.73,440.04,443.5,436.57,415.79,413.48,395.0,382.29,358.03,345.33,317.61,297.98,261.02,205.58,170.94,138.59,93.55,68.15,51.97,11501.03
54,2022-10-25,0.0,0.0,18.35,12.95,11.87,10.8,9.71,9.71,10.8,14.04,22.67,34.55,64.77,95.0,153.3,194.32,255.86,300.12,331.43,376.78,391.89,419.95,432.91,423.2,432.91,432.91,429.67,422.11,425.35,409.16,405.92,405.92,390.8,384.33,365.98,349.78,343.3,312.0,297.96,266.65,246.14,225.63,182.45,142.5,101.48,74.49,55.06,36.71,10734.17
55,2022-10-26,0.0,0.0,17.38,15.21,11.95,11.95,10.86,9.78,11.95,14.12,22.81,35.84,61.91,92.32,147.72,187.91,255.25,300.87,332.37,361.7,395.37,414.91,412.74,416.0,434.47,426.86,430.12,423.61,422.52,423.61,420.35,434.47,417.1,400.79,384.5,359.53,344.32,314.99,306.3,276.97,261.77,208.54,175.96,130.34,99.93,76.03,54.31,40.19,10808.53
56,2022-10-27,0.0,0.0,19.18,14.92,12.79,10.66,9.59,10.66,11.72,13.85,23.44,33.04,61.82,89.52,151.34,189.72,246.2,299.49,331.47,362.37,392.22,405.01,413.53,417.79,432.71,411.4,418.86,407.14,406.07,411.4,416.73,401.81,403.94,383.69,373.03,355.98,345.32,320.81,296.29,269.65,257.93,205.7,166.26,127.9,95.92,73.54,57.56,40.5,10600.46
57,2022-10-28,0.0,0.0,19.65,16.38,13.1,13.1,12.0,10.92,12.0,14.2,21.84,36.02,60.04,91.71,146.28,196.5,270.73,301.3,341.69,378.81,400.64,419.2,425.75,436.67,436.67,434.49,436.67,434.49,425.75,431.21,437.76,432.3,413.74,383.18,376.62,363.52,327.5,310.03,278.37,253.27,235.8,195.41,170.3,147.38,106.99,79.69,63.31,45.85,10858.83
58,2022-10-29,0.0,0.0,21.75,15.41,13.6,11.78,9.97,10.88,10.88,11.78,18.13,25.38,52.57,71.6,118.72,161.32,212.98,235.64,273.71,308.15,335.34,347.11,368.86,380.65,373.39,369.77,375.21,350.74,362.52,347.11,338.96,328.99,313.59,300.9,299.08,276.43,270.99,249.24,248.33,231.11,219.33,187.6,155.88,124.16,96.07,69.79,53.47,38.97,8997.81
59,2022-10-30,0.0,0.0,16.54,13.23,11.58,9.92,9.92,8.27,8.27,9.92,14.88,19.01,38.03,51.26,83.5,120.7,157.08,187.68,211.65,240.59,262.92,277.8,300.12,317.49,319.96,319.14,321.61,305.08,322.44,306.73,315.0,299.3,300.95,289.37,274.49,269.53,281.11,275.31,276.97,254.65,243.89,233.15,204.22,158.74,105.83,74.41,56.22,38.86,8217.29
60,2022-10-31,0.0,0.0,17.94,15.55,11.96,10.77,10.77,9.57,10.77,11.96,20.33,31.09,52.61,88.48,147.08,197.3,263.06,304.91,357.52,387.42,425.68,431.66,467.53,455.57,460.35,455.57,465.13,457.96,465.13,453.18,455.57,459.16,451.99,430.46,428.07,408.94,395.78,370.68,357.52,328.82,308.5,270.23,212.84,176.96,143.48,96.86,70.55,53.81,11907.07
