,Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,total
34,2022-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.16,77.78,124.45,158.3,215.03,253.46,280.0,304.7,333.08,349.55,347.71,350.45,366.01,359.61,362.35,356.86,355.95,356.86,354.12,366.01,351.37,337.65,323.93,302.88,290.06,265.36,258.05,233.33,220.53,175.69,148.24,109.81,84.19,64.05,45.75,33.85,8969.18
35,2022-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,78.21,132.2,165.72,215.08,261.62,289.56,316.56,342.63,353.79,361.24,364.97,378.0,359.39,365.9,355.66,354.73,359.39,364.04,351.01,352.86,335.18,325.87,310.97,301.65,280.25,258.84,235.55,225.31,179.69,145.24,111.73,83.79,64.24,50.28,35.38,9120.54
36,2022-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.83,74.58,118.97,159.8,220.17,245.03,277.88,308.07,325.82,340.91,346.24,355.12,355.12,353.34,355.12,353.34,346.24,350.68,356.01,351.57,336.47,311.61,306.29,295.64,266.34,252.13,226.39,205.96,191.77,158.91,138.49,119.85,87.01,64.8,51.5,37.29,8693.28
37,2022-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.88,58.4,96.85,131.59,173.73,192.22,223.27,251.36,273.54,283.14,300.89,310.5,304.59,301.63,306.06,286.1,295.71,283.14,276.49,268.36,255.79,245.44,243.96,225.48,221.05,203.3,202.56,188.52,178.9,153.04,127.16,101.28,78.36,56.93,43.62,31.79,7217.62
38,2022-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.45,43.74,71.25,102.98,134.02,160.11,180.58,205.26,224.3,237.01,256.05,270.86,272.98,272.27,274.39,260.28,275.1,261.69,268.74,255.35,256.76,246.88,234.18,229.95,239.83,234.88,236.3,217.26,208.09,198.92,174.23,135.43,90.29,63.48,47.96,33.16,6907.0
39,2022-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.73,75.22,125.03,167.73,223.64,259.22,303.95,329.36,361.89,366.98,397.47,387.31,391.37,387.31,395.43,389.34,395.43,385.27,387.31,390.36,384.26,365.96,363.92,347.66,336.47,315.12,303.95,279.55,262.27,229.74,180.95,150.45,121.99,82.34,59.98,45.75,9994.69
40,2022-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.38,82.69,133.43,169.14,222.7,261.22,288.48,327.94,341.1,365.53,376.8,368.35,376.8,376.8,373.99,367.41,370.23,356.13,353.32,353.32,340.16,334.52,318.55,304.45,298.82,271.57,259.35,232.1,214.24,196.39,158.8,124.04,88.33,64.83,47.92,31.95,9207.78
41,2022-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.04,79.08,126.54,160.96,218.65,257.73,284.71,309.82,338.67,355.42,353.56,356.35,372.17,365.66,368.44,362.86,361.93,362.86,360.06,372.17,357.28,343.32,329.36,307.97,294.94,269.82,262.38,237.25,224.23,178.63,150.73,111.65,85.59,65.13,46.52,34.42,9119.9
42,2022-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.23,77.1,130.34,163.38,212.02,257.92,285.45,312.07,337.77,348.78,356.12,359.79,372.65,354.28,360.71,350.62,349.7,354.28,358.88,346.03,347.86,330.42,321.24,306.55,297.38,276.27,255.16,232.21,222.12,177.15,143.19,110.14,82.61,63.34,49.57,34.88,8991.17
43,2022-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.19,76.65,122.29,164.26,226.31,251.86,285.63,316.66,334.91,350.42,355.9,365.02,365.02,363.2,365.02,363.2,355.9,360.46,365.94,361.37,345.86,320.3,314.83,303.88,273.77,259.17,232.7,211.71,197.11,163.34,142.35,123.19,89.43,66.61,52.93,38.33,8935.73
