,Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,total
38,2022-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.27,17.89,29.14,42.13,54.83,65.51,73.87,83.97,91.76,96.96,104.75,110.8,111.67,111.39,112.25,106.47,112.54,107.06,109.94,104.46,105.03,100.99,95.8,94.07,98.11,96.09,96.67,88.88,85.12,81.37,71.28,55.41,36.93,25.97,19.63,13.56,2825.58
39,2022-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,30.78,51.15,68.61,91.49,106.04,124.34,134.73,148.05,150.12,162.6,158.44,160.11,158.44,161.77,159.28,161.77,157.61,158.44,159.69,157.19,149.71,148.88,142.22,137.65,128.92,124.34,114.36,107.29,93.99,74.02,61.54,49.9,33.69,24.53,18.71,4088.7
40,2022-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07,33.83,54.59,69.19,91.1,106.87,118.02,134.16,139.54,149.53,154.15,150.68,154.15,154.15,153.0,150.31,151.46,145.7,144.54,144.54,139.16,136.85,130.31,124.55,122.24,111.09,106.1,94.95,87.65,80.34,64.97,50.75,36.14,26.53,19.61,13.07,3766.88
41,2022-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.69,32.35,51.76,65.85,89.45,105.43,116.47,126.75,138.55,145.39,144.64,145.78,152.25,149.59,150.73,148.44,148.07,148.44,147.3,152.25,146.16,140.45,134.74,125.99,120.66,110.38,107.34,97.06,91.72,73.08,61.66,45.68,35.02,26.64,19.03,14.08,3730.85
42,2022-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.78,31.54,53.32,66.84,86.73,105.51,116.77,127.66,138.17,142.69,145.69,147.19,152.44,144.93,147.57,143.43,143.05,144.93,146.81,141.55,142.31,135.17,131.42,125.41,121.66,113.01,104.38,95.0,90.86,72.47,58.58,45.05,33.8,25.91,20.27,14.27,3678.18
43,2022-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.53,31.36,50.03,67.19,92.59,103.03,116.85,129.54,137.0,143.36,145.59,149.33,149.33,148.59,149.33,148.59,145.59,147.46,149.7,147.83,141.49,131.04,128.79,124.32,112.0,106.03,95.2,86.61,80.64,66.83,58.24,50.39,36.58,27.25,21.65,15.68,3655.54
44,2022-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.16,23.38,38.76,52.67,69.53,76.94,89.36,100.6,109.48,113.33,120.43,124.28,121.92,120.73,122.51,114.51,118.36,113.33,110.67,107.42,102.39,98.24,97.65,90.25,88.48,81.37,81.08,75.45,71.61,61.25,50.9,40.54,31.37,22.79,17.46,12.72,2888.93
45,2022-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.44,16.76,27.31,39.47,51.36,61.37,69.2,78.67,85.97,90.83,98.13,103.81,104.62,104.35,105.16,99.76,105.43,100.3,102.99,97.86,98.4,94.62,89.75,88.13,91.91,90.02,90.57,83.26,79.75,76.24,66.77,51.91,34.61,24.33,18.38,12.7,2647.14
46,2022-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.94,28.49,47.37,63.54,84.71,98.19,115.12,124.76,137.07,139.01,150.55,146.71,148.24,146.71,149.79,147.48,149.79,145.93,146.71,147.85,145.55,138.62,137.85,131.68,127.45,119.37,115.12,105.89,99.34,87.02,68.54,56.99,46.21,31.18,22.72,17.33,3785.81
47,2022-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.44,32.92,53.13,67.34,88.67,104.01,114.86,130.58,135.81,145.54,150.03,146.66,150.03,150.03,148.91,146.29,147.41,141.8,140.68,140.68,135.44,133.19,126.83,121.22,118.98,108.12,103.27,92.41,85.3,78.2,63.23,49.39,35.17,25.81,19.08,12.72,3666.18
